animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,9,0:00,0:04,4,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_9.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,11,0:00,0:21,21,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_11.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,13,NONE,NONE,12,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_13.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,15,0:29,0:39,70,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_15.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,17,NONE,NONE,12,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_17.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,19,NONE,NONE,24,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_19.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,21,NONE,NONE,6,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_21.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,23,NONE,NONE,138,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_23.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,25,NONE,NONE,10,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_25.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,27,NONE,NONE,80,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_27.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,29,NONE,NONE,10,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_29.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,31,NONE,NONE,3,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_31.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,33,0:03,0:06,6,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_33.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,35,0:30,0:43,52,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_35.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,37,0:10;0:16,0:15;0:51,51,person;food,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_37.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,39,0:05;0:22,0:11;0:27,27,other;person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_39.mp4
cat,train,1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be,1,0:00,0:14,14,cat,training_set/edited_1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be/edited_1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be_segment_1.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,1,0:00,0:05,5,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_1.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,4,0:00,0:07,7,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_4.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,8,0:00,0:03,7,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_8.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,9,0:00,0:07,7,other,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_9.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,11,NONE,NONE,7,NONE,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_11.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,13,0:01,0:11,11,food,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_13.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,21,NONE,NONE,9,NONE,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_21.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,23,0:00,0:06,13,other,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_23.mp4
cat,train,1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84,5,0:00,0:10,10,plastic,training_set/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84_segment_5.mp4
cat,train,1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84,7,0:00,0:04,5,plastic,training_set/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84_segment_7.mp4
cat,train,1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15,1,0:00,0:30,30,other,training_set/edited_1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15/edited_1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15_segment_1.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,1,0:52;1:59,0:57;2:03,202,person;bench,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_1.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,2,NONE,NONE,17,NONE,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_2.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,4,0:33,0:38,59,person,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_4.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,5,0:36;0:42;1:02,0:40;0:46;1:07,199,floor;other;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_5.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,6,0:17;0:36;1:30;3:40,0:30;0:48;1:51;3:43,274,dog;dog;floor;bench,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_6.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,7,0:27;3:56;5:02;8:42;9:42,0:35;4:02;5:04;9:33;10:08,749,floor;person;other;dog;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_7.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,8,2:15;4:14;4:35,3:20;4:18;4:43,361,floor;floor;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_8.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,9,3:10;3:17,3:15;3:36,216,other;other animal,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_9.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,10,0:00;0:02;3:03,0:01;0:09;3:20,200,floor;person;dog,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_10.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,11,0:00;0:06;1:15;3:57;4:09;4:13;4:42,0:05;0:11;1:40;4:08;4:11;4:28;4:44,349,person;dog;person;person;plant;person;plant,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_11.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,12,1:44;3:11;5:01;5:32,1:53;3:14;5:15;5:40,524,floor;person;floor;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_12.mp4
dog,train,0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8,1,NONE,NONE,24,NONE,training_set/edited_0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8/edited_0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8_segment_1.mp4
dog,train,0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6,1,NONE,NONE,849,NONE,training_set/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6_segment_1.mp4
dog,train,0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6,2,NONE,NONE,31,NONE,training_set/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6_segment_2.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,12,0:00,0:04,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_12.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,19,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_19.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,26,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_26.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,47,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_47.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,59,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_59.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,64,0:00,0:08,8,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_64.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,66,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_66.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,76,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_76.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,78,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_78.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,80,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_80.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,84,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_84.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,85,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_85.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,90,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_90.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,103,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_103.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,105,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_105.mp4
dog,train,0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a,24,NONE,NONE,3,NONE,training_set/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a_segment_24.mp4
dog,train,0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a,52,NONE,NONE,3,NONE,training_set/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a_segment_52.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,2,0:00,0:05,7,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_2.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,3,NONE,NONE,3,NONE,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_3.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,5,0:00;0:04,0:03;0:05,5,person;person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_5.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,6,0:00;0:04;0:08;0:20,0:01;0:08;0:09;0:23,23,person;person;person;person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_6.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,7,0:00,0:02,3,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_7.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,9,0:04,0:05,5,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_9.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,1,0:15;0:20;3:39;4:04,0:17;0:37;3:43;4:45,285,other;person;other;person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_1.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,2,NONE,NONE,44,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_2.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,3,NONE,NONE,222,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_3.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,4,NONE,NONE,114,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_4.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,5,NONE,NONE,171,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_5.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,6,0:26,0:33,53,floor,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_6.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,7,0:11,0:14,20,person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_7.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,8,NONE,NONE,36,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_8.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,9,NONE,NONE,193,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_9.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,10,NONE,NONE,97,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_10.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,11,NONE,NONE,21,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_11.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,12,NONE,NONE,121,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_12.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,13,0:04,0:23,99,other,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_13.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,14,NONE,NONE,32,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_14.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,15,0:00,0:08,17,other,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_15.mp4
